"id","name"
447,"г. Уфа, ул Интернациональная, д. 101"
448,"г. Уфа, ул Интернациональная, д. 103"
449,"г. Уфа, ул Интернациональная, д. 105"
450,"г. Уфа, ул Интернациональная, д. 107/1"
451,"г. Уфа, ул Интернациональная, д. 115"
452,"г. Уфа, ул Интернациональная, д. 117"
453,"г. Уфа, ул Интернациональная, д. 119/1"
454,"г. Уфа, ул Интернациональная, д. 129/2"
455,"г. Уфа, ул Интернациональная, д. 131/1"
456,"г. Уфа, ул Интернациональная, д. 141/1"
457,"г. Уфа, ул Интернациональная, д. 149"
458,"г. Уфа, ул Интернациональная, д. 153/1"
459,"г. Уфа, ул Интернациональная, д. 155"
460,"г. Уфа, ул Интернациональная, д. 159"
461,"г. Уфа, ул Интернациональная, д. 161"
462,"г. Уфа, ул Интернациональная, д. 165"
463,"г. Уфа, ул Интернациональная, д. 167"
464,"г. Уфа, ул Интернациональная, д. 179"
465,"г. Уфа, ул Интернациональная, д. 179/3"
466,"г. Уфа, ул Интернациональная, д. 187/3"
467,"г. Уфа, ул Интернациональная, д. 191"
468,"г. Уфа, ул Интернациональная, д. 193"
469,"г. Уфа, ул Ирендык, д. 4"
470,"г. Уфа, ул Ирендык, д. 4/1"
471,"г. Уфа, ул Казанская, д. 14"
472,"г. Уфа, ул Калинина, д. 2"
473,"г. Уфа, ул Калинина, д. 5"
474,"г. Уфа, ул Калинина, д. 7"
475,"г. Уфа, ул Калинина, д. 12"
476,"г. Уфа, ул Калинина, д. 39"
477,"г. Уфа, ул Калинина, д. 41"
478,"г. Уфа, ул Калинина, д. 45"
479,"г. Уфа, ул Калинина, д. 57А"
480,"г. Уфа, ул Калинина, д. 65"
481,"г. Уфа, ул Калинина, д. 73"
482,"г. Уфа, ул Калинина, д. 75А"
483,"г. Уфа, ул Калинина, д. 80"
484,"г. Уфа, ул Калинина, д. 82А"
485,"г. Уфа, ул Караидельская, д. 48"
486,"г. Уфа, ул Карима Хакимова, д. 5"
487,"г. Уфа, ул Карла Маркса, д. 32"
488,"г. Уфа, ул Карла Маркса, д. 40"
489,"г. Уфа, ул Карла Маркса, д. 52"
490,"г. Уфа, ул Карла Маркса, д. 57А"
491,"г. Уфа, ул Карла Маркса, д. 65"
492,"г. Уфа, ул Карла Маркса, д. 65/1"
493,"г. Уфа, ул Карла Маркса, д. 83"
494,"г. Уфа, ул Касимовская, д. 6/2"
495,"г. Уфа, ул Касимовская, д. 14"
496,"г. Уфа, ул Кигинская, д. 1"
497,"г. Уфа, ул Кирова, д. 8"
498,"г. Уфа, ул Кирова, д. 31"
499,"г. Уфа, ул Кирова, д. 39"
500,"г. Уфа, ул Кирова, д. 40/1"
501,"г. Уфа, ул Кирова, д. 43"
502,"г. Уфа, ул Кирова, д. 44"
503,"г. Уфа, ул Кирова, д. 46"
504,"г. Уфа, ул Кирова, д. 47"
505,"г. Уфа, ул Кирова, д. 47/1"
506,"г. Уфа, ул Кирова, д. 89"
507,"г. Уфа, ул Кирова, д. 99"
508,"г. Уфа, ул Кольцевая, д. 24"
509,"г. Уфа, ул Кольцевая, д. 33Б"
510,"г. Уфа, ул Кольцевая, д. 34"
511,"г. Уфа, ул Кольцевая, д. 36"
512,"г. Уфа, ул Кольцевая, д. 38"
513,"г. Уфа, ул Кольцевая, д. 45"
514,"г. Уфа, ул Кольцевая, д. 50"
515,"г. Уфа, ул Кольцевая, д. 53/1"
516,"г. Уфа, ул Кольцевая, д. 54"
517,"г. Уфа, ул Кольцевая, д. 56"
518,"г. Уфа, ул Кольцевая, д. 58"
519,"г. Уфа, ул Кольцевая, д. 61"
520,"г. Уфа, ул Кольцевая, д. 63"
521,"г. Уфа, ул Кольцевая, д. 64"
522,"г. Уфа, ул Кольцевая, д. 76"
523,"г. Уфа, ул Кольцевая, д. 78"
524,"г. Уфа, ул Кольцевая, д. 82"
525,"г. Уфа, ул Кольцевая, д. 84"
526,"г. Уфа, ул Кольцевая, д. 86"
527,"г. Уфа, ул Кольцевая, д. 88"
528,"г. Уфа, ул Кольцевая, д. 94"
529,"г. Уфа, ул Кольцевая, д. 97"
530,"г. Уфа, ул Кольцевая, д. 104"
531,"г. Уфа, ул Кольцевая, д. 106"
532,"г. Уфа, ул Кольцевая, д. 113В"
533,"г. Уфа, ул Кольцевая, д. 132"
534,"г. Уфа, ул Кольцевая, д. 133"
535,"г. Уфа, ул Кольцевая, д. 135"
536,"г. Уфа, ул Кольцевая, д. 140"
537,"г. Уфа, ул Кольцевая, д. 156А"
538,"г. Уфа, ул Кольцевая, д. 158А"
539,"г. Уфа, ул Кольцевая, д. 162"
540,"г. Уфа, ул Кольцевая, д. 164"
541,"г. Уфа, ул Кольцевая, д. 166"
542,"г. Уфа, ул Кольцевая, д. 170/1"
543,"г. Уфа, ул Кольцевая, д. 170/2"
544,"г. Уфа, ул Кольцевая, д. 180"
545,"г. Уфа, ул Кольцевая, д. 197"
546,"г. Уфа, ул Кольцевая, д. 202"
547,"г. Уфа, ул Кольцевая, д. 205/2"
548,"г. Уфа, ул Комарова, д. 26"
549,"г. Уфа, ул Коммунальная, д. 5"
550,"г. Уфа, ул Коммунальная, д. 6"
551,"г. Уфа, ул Коммунальная, д. 7"
552,"г. Уфа, ул Коммунальная, д. 8"
553,"г. Уфа, ул Коммунальная, д. 10"
554,"г. Уфа, ул Коммунальная, д. 10/1"
555,"г. Уфа, ул Коммунаров, д. 18"
556,"г. Уфа, ул Коммунаров, д. 22"
557,"г. Уфа, ул Коммунаров, д. 52"
558,"г. Уфа, ул Коммунаров, д. 71/1"
559,"г. Уфа, ул Коммунаров, д. 75"
560,"г. Уфа, ул Коммунистическая, д. 16"
561,"г. Уфа, ул Коммунистическая, д. 36"
562,"г. Уфа, ул Коммунистическая, д. 65"
563,"г. Уфа, ул Коммунистическая, д. 82"
564,"г. Уфа, ул Комсомольская, д. 10"
565,"г. Уфа, ул Комсомольская, д. 12"
566,"г. Уфа, ул Комсомольская, д. 12/1"
567,"г. Уфа, ул Комсомольская, д. 16/1"
568,"г. Уфа, ул Комсомольская, д. 18"
569,"г. Уфа, ул Комсомольская, д. 19"
570,"г. Уфа, ул Комсомольская, д. 21/1"
571,"г. Уфа, ул Комсомольская, д. 26"
572,"г. Уфа, ул Комсомольская, д. 27"
573,"г. Уфа, ул Комсомольская, д. 27/2"
574,"г. Уфа, ул Комсомольская, д. 27/3"
575,"г. Уфа, ул Комсомольская, д. 29"
576,"г. Уфа, ул Комсомольская, д. 37"
577,"г. Уфа, ул Комсомольская, д. 96/2"
578,"г. Уфа, ул Комсомольская, д. 100"
579,"г. Уфа, ул Комсомольская, д. 100/2"
580,"г. Уфа, ул Комсомольская, д. 137/2"
581,"г. Уфа, ул Комсомольская, д. 143/1"
582,"г. Уфа, ул Комсомольская, д. 145"
583,"г. Уфа, ул Комсомольская, д. 153/1"
584,"г. Уфа, ул Комсомольская, д. 163/3"
585,"г. Уфа, ул Комсомольская, д. 167"
586,"г. Уфа, ул Комсомольская, д. 167/2"
587,"г. Уфа, ул Конституции, д. 4"
588,"г. Уфа, ул Конституции, д. 5"
589,"г. Уфа, ул Конституции, д. 6"
590,"г. Уфа, ул Конституции, д. 7"
591,"г. Уфа, ул Конституции, д. 9"
592,"г. Уфа, ул Конституции, д. 12"
593,"г. Уфа, ул Конституции, д. 13"
594,"г. Уфа, ул Короленко, д. 3"
595,"г. Уфа, ул Короленко, д. 7"
596,"г. Уфа, ул Короленко, д. 8/1"
597,"г. Уфа, ул Космонавтов, д. 11"
598,"г. Уфа, ул Космонавтов, д. 14"
599,"г. Уфа, ул Красина, д. 13/3"
600,"г. Уфа, ул Кремлевская, д. 19"
601,"г. Уфа, ул Кремлевская, д. 44"
602,"г. Уфа, ул Кремлевская, д. 53"
603,"г. Уфа, ул Кремлевская, д. 57/1"
604,"г. Уфа, ул Кремлевская, д. 61/1"
605,"г. Уфа, ул Кремлевская, д. 76"
606,"г. Уфа, ул Кубанская, д. 1"
607,"г. Уфа, ул Кулибина, д. 19/1"
608,"г. Уфа, ул Ладыгина, д. 7"
609,"г. Уфа, ул Ладыгина, д. 15"
610,"г. Уфа, ул Ладыгина, д. 17/1"
611,"г. Уфа, ул Ладыгина, д. 19"
612,"г. Уфа, ул Левитана, д. 8"
613,"г. Уфа, ул Левитана, д. 14/4"
614,"г. Уфа, ул Левитана, д. 14/5"
615,"г. Уфа, ул Левитана, д. 14/6"
616,"г. Уфа, ул Левитана, д. 17"
617,"г. Уфа, ул Левитана, д. 20"
618,"г. Уфа, ул Левитана, д. 22"
619,"г. Уфа, ул Левитана, д. 22/1"
620,"г. Уфа, ул Левитана, д. 22/2"
621,"г. Уфа, ул Левитана, д. 36"
622,"г. Уфа, ул Левитана, д. 36/1"
623,"г. Уфа, ул Левитана, д. 38/3"
624,"г. Уфа, ул Левитана, д. 39"
625,"г. Уфа, ул Левитана, д. 41"
626,"г. Уфа, ул Левитана, д. 41Б"
627,"г. Уфа, ул Левитана, д. 71"
628,"г. Уфа, ул Ленина, д. 2"
629,"г. Уфа, ул Ленина, д. 9/11"
630,"г. Уфа, ул Ленина, д. 26"
631,"г. Уфа, ул Ленина, д. 72"
632,"г. Уфа, ул Ленина, д. 87"
633,"г. Уфа, ул Ленина, д. 97"
634,"г. Уфа, ул Ленина, д. 162"
635,"г. Уфа, ул Лесотехникума, д. 10"
636,"г. Уфа, ул Лесотехникума, д. 34/1"
637,"г. Уфа, ул Лесотехникума, д. 100"
638,"г. Уфа, ул Летчиков, д. 4"
639,"г. Уфа, ул Летчиков, д. 4/1"
640,"г. Уфа, ул Летчиков, д. 4/2"
641,"г. Уфа, ул Летчиков, д. 4/3"
642,"г. Уфа, ул Летчиков, д. 4/4"
643,"г. Уфа, ул Летчиков, д. 5/1"
644,"г. Уфа, ул Летчиков, д. 5/2"
645,"г. Уфа, ул Летчиков, д. 5/3"
646,"г. Уфа, ул Летчиков, д. 5/4"
647,"г. Уфа, ул Летчиков, д. 6"
648,"г. Уфа, ул Летчиков, д. 8"
649,"г. Уфа, ул Льва Толстого, д. 3"
650,"г. Уфа, ул Льва Толстого, д. 5"
651,"г. Уфа, ул Льва Толстого, д. 18"
652,"г. Уфа, ул Львовская, д. 5"
653,"г. Уфа, ул Магистральная, д. 9"
654,"г. Уфа, ул Магистральная, д. 12"
655,"г. Уфа, ул Магистральная, д. 12/1"
656,"г. Уфа, ул Магистральная, д. 27/2"
657,"г. Уфа, ул Майская, д. 5"
658,"г. Уфа, ул Майская, д. 9А"
659,"г. Уфа, ул Максима Горького, д. 39"
660,"г. Уфа, ул Максима Горького, д. 41"
661,"г. Уфа, ул Максима Горького, д. 76"
662,"г. Уфа, ул Максима Рыльского, д. 3"
663,"г. Уфа, ул Максима Рыльского, д. 4"
664,"г. Уфа, ул Максима Рыльского, д. 5"
665,"г. Уфа, ул Максима Рыльского, д. 6/1"
666,"г. Уфа, ул Максима Рыльского, д. 7"
667,"г. Уфа, ул Максима Рыльского, д. 8/1"
668,"г. Уфа, ул Максима Рыльского, д. 8/2"
669,"г. Уфа, ул Максима Рыльского, д. 9"
670,"г. Уфа, ул Максима Рыльского, д. 10/1"
671,"г. Уфа, ул Максима Рыльского, д. 11"
672,"г. Уфа, ул Максима Рыльского, д. 12/1"
673,"г. Уфа, ул Максима Рыльского, д. 12/2"
674,"г. Уфа, ул Максима Рыльского, д. 14/1"
675,"г. Уфа, ул Максима Рыльского, д. 18"
676,"г. Уфа, ул Максима Рыльского, д. 19"
677,"г. Уфа, ул Максима Рыльского, д. 20"
678,"г. Уфа, ул Максима Рыльского, д. 20/1"
679,"г. Уфа, ул Максима Рыльского, д. 21/3"
680,"г. Уфа, ул Максима Рыльского, д. 24"
681,"г. Уфа, ул Максима Рыльского, д. 24/1"
682,"г. Уфа, ул Максима Рыльского, д. 24/2"
683,"г. Уфа, ул Максима Рыльского, д. 25/2"
684,"г. Уфа, ул Максима Рыльского, д. 26"
685,"г. Уфа, ул Максима Рыльского, д. 28"
686,"г. Уфа, ул Малая Лесозаводская, д. 1"
687,"г. Уфа, ул Малая Лесозаводская, д. 3А"
688,"г. Уфа, ул Маршала Жукова, д. 2/7"
689,"г. Уфа, ул Маршала Жукова, д. 4/1"
690,"г. Уфа, ул Маршала Жукова, д. 5"
691,"г. Уфа, ул Маршала Жукова, д. 6"
692,"г. Уфа, ул Маршала Жукова, д. 7"
693,"г. Уфа, ул Маршала Жукова, д. 8"
694,"г. Уфа, ул Маршала Жукова, д. 9"
695,"г. Уфа, ул Маршала Жукова, д. 11А"
696,"г. Уфа, ул Маршала Жукова, д. 11Б"
697,"г. Уфа, ул Маршала Жукова, д. 11В"
698,"г. Уфа, ул Маршала Жукова, д. 11Г"
699,"г. Уфа, ул Маршала Жукова, д. 11Д"
700,"г. Уфа, ул Маршала Жукова, д. 13"
701,"г. Уфа, ул Маршала Жукова, д. 15"
702,"г. Уфа, ул Маршала Жукова, д. 17"
703,"г. Уфа, ул Маршала Жукова, д. 17А"
704,"г. Уфа, ул Маршала Жукова, д. 17Б"
705,"г. Уфа, ул Маршала Жукова, д. 17В"
706,"г. Уфа, ул Маршала Жукова, д. 17Г"
707,"г. Уфа, ул Маршала Жукова, д. 17Д"
708,"г. Уфа, ул Маршала Жукова, д. 21"
709,"г. Уфа, ул Маршала Жукова, д. 23"
710,"г. Уфа, ул Матвея Пинского, д. 1"
711,"г. Уфа, ул Матвея Пинского, д. 8"
712,"г. Уфа, ул Машиностроителей, д. 4/1"
713,"г. Уфа, ул Машиностроителей, д. 12"
714,"г. Уфа, ул Машиностроителей, д. 15"
715,"г. Уфа, ул Маяковского, д. 8"
716,"г. Уфа, ул Маяковского, д. 10/2"
717,"г. Уфа, ул Маяковского, д. 13"
718,"г. Уфа, ул Маяковского, д. 21"
719,"г. Уфа, ул Мелеузовская, д. 17/2"
720,"г. Уфа, ул Менделеева, д. 1"
721,"г. Уфа, ул Менделеева, д. 7"
722,"г. Уфа, ул Менделеева, д. 7/1"
723,"г. Уфа, ул Менделеева, д. 9"
724,"г. Уфа, ул Менделеева, д. 9/3"
725,"г. Уфа, ул Менделеева, д. 9/4"
726,"г. Уфа, ул Менделеева, д. 11/1"
727,"г. Уфа, ул Менделеева, д. 108"
728,"г. Уфа, ул Менделеева, д. 112/2"
729,"г. Уфа, ул Менделеева, д. 120"
730,"г. Уфа, ул Менделеева, д. 122"
731,"г. Уфа, ул Менделеева, д. 140"
732,"г. Уфа, ул Менделеева, д. 142"
733,"г. Уфа, ул Менделеева, д. 145/1"
734,"г. Уфа, ул Менделеева, д. 151"
735,"г. Уфа, ул Менделеева, д. 152"
736,"г. Уфа, ул Менделеева, д. 155/1"
737,"г. Уфа, ул Менделеева, д. 155/2"
738,"г. Уфа, ул Менделеева, д. 173"
739,"г. Уфа, ул Менделеева, д. 173/1"
740,"г. Уфа, ул Менделеева, д. 173/2"
741,"г. Уфа, ул Менделеева, д. 173/3"
742,"г. Уфа, ул Менделеева, д. 175А"
743,"г. Уфа, ул Менделеева, д. 175Б"
744,"г. Уфа, ул Менделеева, д. 177/1"
745,"г. Уфа, ул Менделеева, д. 197"
746,"г. Уфа, ул Менделеева, д. 197/2"
747,"г. Уфа, ул Менделеева, д. 199"
748,"г. Уфа, ул Менделеева, д. 201/2"
749,"г. Уфа, ул Менделеева, д. 213/2"
750,"г. Уфа, ул Менделеева, д. 215/1"
751,"г. Уфа, ул Менделеева, д. 215/2"
752,"г. Уфа, ул Мечетлинская, д. 2"
753,"г. Уфа, ул Мечетлинская, д. 2А"
754,"г. Уфа, ул Мечетлинская, д. 3"
755,"г. Уфа, ул Мечетлинская, д. 5"
756,"г. Уфа, ул Мечетлинская, д. 10"
757,"г. Уфа, ул Мечетлинская, д. 11"
758,"г. Уфа, ул Мечетлинская, д. 11А"
759,"г. Уфа, ул Мингажева, д. 109"
760,"г. Уфа, ул Мингажева, д. 121/2"
761,"г. Уфа, ул Мингажева, д. 156"
762,"г. Уфа, ул Мингажева, д. 158"
763,"г. Уфа, ул Минигали Губайдуллина, д. 5"
764,"г. Уфа, ул Минигали Губайдуллина, д. 17"
765,"г. Уфа, ул Минигали Губайдуллина, д. 17/1"
766,"г. Уфа, ул Минигали Губайдуллина, д. 17/2"
767,"г. Уфа, ул Минигали Губайдуллина, д. 19"
768,"г. Уфа, ул Минигали Губайдуллина, д. 19/1"
769,"г. Уфа, ул Минигали Губайдуллина, д. 19/4"
770,"г. Уфа, ул Минигали Губайдуллина, д. 19/5"
771,"г. Уфа, ул Минигали Губайдуллина, д. 21"
772,"г. Уфа, ул Минигали Губайдуллина, д. 21/2"
773,"г. Уфа, ул Минигали Губайдуллина, д. 21/3"
774,"г. Уфа, ул Минигали Губайдуллина, д. 23"
775,"г. Уфа, ул Минигали Губайдуллина, д. 23/1"
776,"г. Уфа, ул Минигали Губайдуллина, д. 25"
777,"г. Уфа, ул Минигали Губайдуллина, д. 25/1"
778,"г. Уфа, ул Минигали Губайдуллина, д. 25/2"
779,"г. Уфа, ул Минигали Губайдуллина, д. 25/3"
780,"г. Уфа, ул Минская, д. 58"
781,"г. Уфа, ул Мира, д. 4"
782,"г. Уфа, ул Мира, д. 5"
783,"г. Уфа, ул Мира, д. 9/3"
784,"г. Уфа, ул Мира, д. 16"
785,"г. Уфа, ул Мира, д. 37"
786,"г. Уфа, ул Мубарякова, д. 2/1"
787,"г. Уфа, ул Мубарякова, д. 3"
788,"г. Уфа, ул Мубарякова, д. 4/1"
789,"г. Уфа, ул Мубарякова, д. 6/1"
790,"г. Уфа, ул Мубарякова, д. 8"
791,"г. Уфа, ул Мубарякова, д. 10"
792,"г. Уфа, ул Мубарякова, д. 10/1"
793,"г. Уфа, ул Мубарякова, д. 12/2"
794,"г. Уфа, ул Мубарякова, д. 13"
795,"г. Уфа, ул Муксинова, д. 1"
796,"г. Уфа, ул Муксинова, д. 3"
797,"г. Уфа, ул Муксинова, д. 5"
798,"г. Уфа, ул Муксинова, д. 7"
799,"г. Уфа, ул Муксинова, д. 9"
800,"г. Уфа, ул Мусоргского, д. 19Б"
801,"г. Уфа, ул Мусоргского, д. 23"
802,"г. Уфа, ул Мустая Карима, д. 5"
803,"г. Уфа, ул Мустая Карима, д. 28А"
804,"г. Уфа, ул Мустая Карима, д. 43"
805,"г. Уфа, ул Мустая Карима, д. 44"
806,"г. Уфа, ул Мустая Карима, д. 45"
807,"г. Уфа, ул Мустая Карима, д. 47"
808,"г. Уфа, ул Мустая Карима, д. 48"
809,"г. Уфа, ул Мусы Джалиля, д. 64"
810,"г. Уфа, ул Мусы Джалиля, д. 66"
811,"г. Уфа, ул Мусы Джалиля, д. 68/1"
812,"г. Уфа, ул Мусы Джалиля, д. 74/1"
813,"г. Уфа, ул Набережная р. Уфы, д. 39"
814,"г. Уфа, ул Набережная р. Уфы, д. 43"
815,"г. Уфа, ул Набережная р. Уфы, д. 43/1"
816,"г. Уфа, ул Набережная р. Уфы, д. 45"
817,"г. Уфа, ул Набережная р. Уфы, д. 45/1"
818,"г. Уфа, ул Набережная р. Уфы, д. 45/2"
819,"г. Уфа, ул Набережная р. Уфы, д. 45/4"
820,"г. Уфа, ул Набережная р. Уфы, д. 61"
821,"г. Уфа, ул Натальи Ковшовой, д. 6/1"
822,"г. Уфа, ул Натальи Ковшовой, д. 10"
823,"г. Уфа, ул Нежинская, д. 1"
824,"г. Уфа, ул Нежинская, д. 8"
825,"г. Уфа, ул Нежинская, д. 11"
826,"г. Уфа, ул Нежинская, д. 15"
827,"г. Уфа, ул Нежинская, д. 16"
828,"г. Уфа, ул Нежинская, д. 17"
829,"г. Уфа, ул Нежинская, д. 30"
830,"г. Уфа, ул Нежинская, д. 32"
831,"г. Уфа, ул Нежинская, д. 34"
832,"г. Уфа, ул Нежинская, д. 36"
833,"г. Уфа, ул Нежинская, д. 37"
834,"г. Уфа, ул Нежинская, д. 38А"
835,"г. Уфа, ул Нежинская, д. 39"
836,"г. Уфа, ул Нежинская, д. 40А"
837,"г. Уфа, ул Николая Дмитриева, д. 5"
838,"г. Уфа, ул Новороссийская, д. 2"
839,"г. Уфа, ул Новороссийская, д. 4"
840,"г. Уфа, ул Оборонная, д. 1/3"
841,"г. Уфа, ул Обская, д. 6"
842,"г. Уфа, ул Обская, д. 14"
843,"г. Уфа, ул Обская, д. 17"
844,"г. Уфа, ул Обская, д. 19"
845,"г. Уфа, ул Октябрьской Революции, д. 9"
846,"г. Уфа, ул Октябрьской Революции, д. 40"
847,"г. Уфа, ул Октябрьской Революции, д. 72"
848,"г. Уфа, ул Олимпийская, д. 1"
849,"г. Уфа, ул Олимпийская, д. 51"
850,"г. Уфа, ул Орджоникидзе, д. 5"
851,"г. Уфа, ул Орджоникидзе, д. 6"
852,"г. Уфа, ул Орджоникидзе, д. 7"
853,"г. Уфа, ул Орджоникидзе, д. 12"
854,"г. Уфа, ул Орджоникидзе, д. 13"
855,"г. Уфа, ул Орджоникидзе, д. 14"
856,"г. Уфа, ул Орджоникидзе, д. 16"
857,"г. Уфа, ул Орджоникидзе, д. 18/1"
858,"г. Уфа, ул Орджоникидзе, д. 18/2"
859,"г. Уфа, ул Орджоникидзе, д. 36"
860,"г. Уфа, ул Островского, д. 16/1"
861,"г. Уфа, ул Островского, д. 18/1"
862,"г. Уфа, ул Парковая, д. 6/1"
863,"г. Уфа, ул Парковая, д. 18/1"
864,"г. Уфа, ул Парковая, д. 18/3"
865,"г. Уфа, ул Пархоменко, д. 69"
866,"г. Уфа, ул Пархоменко, д. 73"
867,"г. Уфа, ул Пархоменко, д. 106"
868,"г. Уфа, ул Пархоменко, д. 131"
869,"г. Уфа, ул Пекинская, д. 9"
870,"г. Уфа, ул Пекинская, д. 22"
871,"г. Уфа, ул Пекинская, д. 33/1"
872,"г. Уфа, ул Первомайская, д. 2А"
873,"г. Уфа, ул Первомайская, д. 3А"
874,"г. Уфа, ул Первомайская, д. 5"
875,"г. Уфа, ул Первомайская, д. 6"
876,"г. Уфа, ул Первомайская, д. 22"
877,"г. Уфа, ул Первомайская, д. 24"
878,"г. Уфа, ул Первомайская, д. 26"
879,"г. Уфа, ул Первомайская, д. 27"
880,"г. Уфа, ул Первомайская, д. 28"
881,"г. Уфа, ул Первомайская, д. 34"
882,"г. Уфа, ул Первомайская, д. 35"
883,"г. Уфа, ул Первомайская, д. 43"
884,"г. Уфа, ул Первомайская, д. 43А"
885,"г. Уфа, ул Первомайская, д. 49"
886,"г. Уфа, ул Первомайская, д. 53"
887,"г. Уфа, ул Первомайская, д. 55"
888,"г. Уфа, ул Первомайская, д. 56"
889,"г. Уфа, ул Первомайская, д. 58"
890,"г. Уфа, ул Первомайская, д. 62"
891,"г. Уфа, ул Первомайская, д. 70/1"
892,"г. Уфа, ул Первомайская, д. 71А"
893,"г. Уфа, ул Первомайская, д. 78 кор.1"
